	Original ID	Gene Name in CARD	ARO	Database
1758	argannot~~~(Gly)vanXYc2/3~~~EU151760:1078-1650	vanXY gene in vanC cluster	3002966	argannot
1759	argannot~~~(Bla)blaCMY-14~~~EU600193:1702-2847	CMY-14	3002025	argannot
1760	argannot~~~(MLS)tlr(C)~~~M57437:277-1923	tlrC	3002827	argannot
1761	argannot~~~(Col)mcr-3.15~~~NG_060516:1-1623	MCR-3.8	3004509	argannot
1762	argannot~~~(Bla)blaCTX-M-43~~~HQ734713:1-876	CTX-M-131	3001990	argannot
1763	argannot~~~(Bla)blaSHV-106~~~AM941847:1-861	SHV-106	3001155	argannot
1764	argannot~~~(Bla)blaSHV-99~~~AM922305:1-861	SHV-99	3001337	argannot
1765	argannot~~~(Phe)cmlB1~~~NG_036292:776-2041	cmlB1	3002699	argannot
1766	argannot~~~(Bla)blaKPC-12~~~HQ342889:1-882	KPC-13	3002323	argannot
1767	argannot~~~(Tmt)dfrB5~~~AY943084:2856-3092	dfrB5	3004549	argannot
1768	argannot~~~(Tmt)dfrB4~~~FM877484:69-305	dfrB4	3004498	argannot
1769	argannot~~~(Bla)blaIBC-2~~~AF329699:373-1236	GES-8	3002337	argannot
1770	argannot~~~(Bla)blaIND-8~~~GU186044:40-759	IND-8	3002264	argannot
1771	argannot~~~(Flq)qnrB33~~~JN173055:36-680	QnrB33	3002748	argannot
1772	argannot~~~(Bla)blaTEM-114~~~AY589495:182-1042	TEM-114	3000977	argannot
1773	argannot~~~(Tet)tet(30)~~~AF090987:1130-2314	tet(30)	3000561	argannot
1774	argannot~~~(MLS)erm(35)~~~AF319779:33-833	Erm(35)	3000604	argannot
1775	argannot~~~(Gly)vanZ-Pa~~~DQ018711:2047-2862	vanW gene in vanB cluster	3002964	argannot
1776	argannot~~~(Bla)blaTEM-192~~~JF949915:1-754	TEM-234	3005265	argannot
1777	argannot~~~(AGly)aac3-IId~~~EU022314:1-861	AAC(3)-IId	3004623	argannot
1778	argannot~~~(Bla)blaGOB-13~~~AY647250:1-879	GOB-13	3004805	argannot
1779	argannot~~~(Bla)blaI~~~NG_047499:101-481	mecI	3000124	argannot
1780	argannot~~~(Bla)blaCMY-48~~~HM569226:1040-2185	CMY-48	3002059	argannot
1781	argannot~~~(AGly)aadA12~~~AY665771:1-792	aadA12	3002612	argannot
1782	argannot~~~(Bla)blaKPC-13~~~HQ342890:1-882	KPC-13	3002323	argannot
1783	argannot~~~(Bla)blaTEM-93~~~AJ318093:1-861	TEM-93	3000960	argannot
1784	argannot~~~(MLS)vga(A)-LC~~~DQ823382:1-1569	vgaALC	3002830	argannot
1785	argannot~~~(Bla)blaSHV-41~~~AF535129:1-861	SHV-41	3001099	argannot
1786	argannot~~~(Bla)blaSST-1~~~AB008455:152-1288	SST-1	3006999	argannot
1787	argannot~~~(Bla)blaCMY-12~~~FR716828:847-1992	CMY-12	3002023	argannot
1788	argannot~~~(AGly)aac6-Iz~~~AF140221:390-851	AAC(6')-Iz	3002570	argannot
1789	argannot~~~(Bla)blaADC-56~~~JF265067:955-2106	ADC-56	3003878	argannot
1790	argannot~~~(Bla)blaCMY-55~~~HM544040:1-1146	CMY-55	3002066	argannot
1791	argannot~~~(Bla)blaSHV-154~~~JX121121:1-858	SHV-154	3001193	argannot
1792	argannot~~~(Fcyn)FosB~~~AHLO01000073:63139-63558	Staphylococcus aureus FosB	3004661	argannot
1793	argannot~~~(Gly)vanRc4~~~EU151753:3848-4543	vanR gene in vanC cluster	3002922	argannot
1794	argannot~~~(AGly)aac3-Ib-Aac6-Ib~~~AF355189:1435-2439	AAC(3)-Ib/AAC(6')-Ib''	3002600	argannot
1795	argannot~~~(Bla)blaOXA-80~~~HQ637467:1233-2057	OXA-80	3001634	argannot
1796	argannot~~~(Bla)blaCTX-M-12~~~AY293073:1-876	CTX-M-12	3001875	argannot
1797	argannot~~~(phe)catA_variant1~~~NG_060532:101-748	Alkalihalobacillus clausii chloramphenicol acetyltransferase	3004452	argannot
1798	argannot~~~(Col)mcr-1.7~~~KY829117:12188-13813	MCR-1.7	3004686	argannot
1799	argannot~~~(MLS)lsa(B)~~~AJ579365:4150-5628	lsaB	3003111	argannot
1800	argannot~~~(AGly)aac6-Ii~~~L12710:169-717	AAC(6')-Ii	3002556	argannot
1801	argannot~~~(Tet)tetD~~~AB089602:1521-2705	tet(D)	3000168	argannot
1802	argannot~~~(Phe)cmlB_variant1~~~AF034958:2642-3871	cmlB	3002698	argannot
1803	argannot~~~(Bla)blaOXA-14~~~L38523:1-775	OXA-14	3001409	argannot
1804	argannot~~~(AGly)aadA9~~~AJ420072:26773-27609	aadA9	3002609	argannot
1805	argannot~~~(Bla)blaNDM-27~~~MK105832:1-813	NDM-27	3004870	argannot
1806	argannot~~~(Bla)blaMOX-3~~~EU515248:1-1149	MOX-3	3002186	argannot
1807	argannot~~~(Bla)blaSHV-148~~~JX121115:1-858	SHV-148	3001187	argannot
1808	argannot~~~(Bla)blaHERA-2~~~AF398334:1-873	HERA-2	3004817	argannot
1809	argannot~~~(Bla)blaOKP-A-1~~~AJ635401:1-861	OKP-A-1	3002418	argannot
1810	argannot~~~(Bla)blaOXA-67~~~DQ491200:1-825	OXA-67	3001437	argannot
1811	argannot~~~(MLS)erm(39)~~~AY487229:2153-2893	Erm(39)	3000602	argannot
1812	argannot~~~(col)mcr-2.2~~~MG545606:1-1617	MCR-2.2	3004502	argannot
1813	argannot~~~(Tet)tet(40)~~~AM419751:14211-15431	tet(40)	3000567	argannot
1814	argannot~~~(Col)mcr-4.3~~~NG_057461:1-1626	MCR-4.3	3004695	argannot
1815	argannot~~~(Bla)blaIMI-2~~~JN412066:2891-3769	IMI-2	3001859	argannot
1816	argannot~~~(AGly)aadA10~~~U37105:2807-3640	aadA10	3004692	argannot
1817	argannot~~~(Tmt)dfrA26~~~AM403715:303-854	dfrA26	3002857	argannot
1818	argannot~~~(Bla)blaSFH-1~~~NZ_AUZV01000091:3453-4220	SFH-1	3000849	argannot
1819	argannot~~~(Gly)vanZ-Pa~~~DQ018711:7169-7648	vanZ gene in vanA cluster	3002962	argannot
1820	argannot~~~(Bla)blaCARB-43~~~NG_048746:1-852	CARB-43	3005577	argannot
1821	argannot~~~(Gly)vanA-A~~~M97297:6979-8010	vanA	3000010	argannot
1822	argannot~~~(Bla)blaTEM-42~~~X98047:1-844	TEM-42	3000911	argannot
1823	argannot~~~(Bla)blaKPC-8~~~FJ234412:1-882	KPC-8	3002318	argannot
1824	argannot~~~(AGly)aphA15~~~Y18050:4758-5552	aphA15	3004675	argannot
1825	argannot~~~(Oxzln)OptrA_12~~~KX620936:1-1968	optrA	3003746	argannot
1826	argannot~~~(Bla)blaLEN-3~~~AY130286:1-823	LEN-3	3002475	argannot
1827	argannot~~~(AGly)aac3-Ic~~~AJ511268:1295-1765	AAC(3)-Ic	3002531	argannot
1828	argannot~~~(Bla)blaOXA-136~~~EU086830:89-898	OXA-136	3001765	argannot
1829	argannot~~~(Bla)blaOXY6-1~~~AJ871873:1-876	OXY-6-1	3002413	argannot
1830	argannot~~~(Bla)blaSHV-167~~~AB733453:4-849	SHV-167	3001204	argannot
1831	argannot~~~(MLS)mph(C)~~~AF167161:5665-6564	mphC	3000319	argannot
1832	argannot~~~(MLS)vat(C)~~~AF015628:1307-1945	vatC	3002842	argannot
1833	argannot~~~(Bla)blaCMY-13~~~AY339625:3641-4786	CMY-13	3002024	argannot
1834	argannot~~~(Bla)blaVIM-32~~~JN676230:1550-2350	VIM-32	3002302	argannot
1835	argannot~~~(Bla)blaCTX-M-111~~~JF274243:1-876	CTX-M-111	3001971	argannot
1836	argannot~~~(Bla)blaTEM-215~~~KP050492:1-861	TEM-215	3001392	argannot
1837	argannot~~~(Bla)blaOXA-806~~~NG_064764:1	OXA-806	3006006	argannot
1838	argannot~~~(Bla)blaCMY-37~~~AB280919:1-1146	CMY-37	3002048	argannot
1839	argannot~~~(Bla)blaVEB-12~~~KP681693:1-900	VEB-12	3006209	argannot
1840	argannot~~~(AGly)rmtB4~~~NG_051536:1-756	rmtB	3000860	argannot
1841	argannot~~~(Bla)blaSHV-135~~~HQ637576:1-861	SHV-135	3001179	argannot
1842	argannot~~~(Bla)blaCMY-62~~~JF460796:1-1146	CMY-62	3002075	argannot
1843	argannot~~~(Bla)blaTEM-151~~~DQ834729:206-1066	TEM-151	3001018	argannot
1844	argannot~~~(Bla)blaPDC-322~~~MK840567:1-1194	PDC-322	3006693	argannot
1845	argannot~~~(Tmt)dfr24~~~AJ972619:83-640	dfrA24	3002856	argannot
1846	argannot~~~(Bla)blaCTX-M-21~~~AJ416346:557-1432	CTX-M-21	3001883	argannot
1847	argannot~~~(Bla)blaTEM-84~~~AF427130:209-1069	TEM-84	3000951	argannot
1848	argannot~~~(Bla)blaCMY-112~~~KM087837:1-1146	CMY-112	3002123	argannot
1849	argannot~~~(Fcyn)fosI~~~NG_047897:101-505	FosX	3000198	argannot
1850	argannot~~~(Bla)blaOXA-163~~~HQ700343:1-786	OXA-163	3001783	argannot
1851	argannot~~~(Bla)blaTEM-60~~~AF047171:136-996	TEM-60	3000929	argannot
1852	argannot~~~(Col)mcr-6.1~~~MF176240:1-1617	MCR-6.1	3004501	argannot
1853	argannot~~~(Bla)blaKLUC-1~~~NG_049241:101	KLUC-1	3006927	argannot
1854	argannot~~~(AGly)aadS~~~NG_047380:101-964	aadS	3004683	argannot
1855	argannot~~~(Bla)blaVEB-2~~~AY027870:47-946	VEB-2	3002371	argannot
1856	argannot~~~(Col)mcr-5.1~~~MG241339:1-1644	MCR-5.1	3004332	argannot
1857	argannot~~~(Bla)blaTEM-199~~~JX050178:1-853	TEM-199	3001058	argannot
1858	argannot~~~(Bla)blaSHV-29~~~AF301532:8-868	SHV-29	3001087	argannot
1859	argannot~~~(Bla)blaCAU-1~~~AJ308331:1-870	CAU-1	3000855	argannot
1860	argannot~~~(Bla)bla2~~~NG_047224:101-874	BcII	3002878	argannot
1861	argannot~~~(Bla)blaSHV-11~~~HM751098:1-861	SHV-11	3001070	argannot
1862	argannot~~~(Tet)tetR~~~HF545434:53576-54226			argannot
1863	argannot~~~(Bla)blaCTX-M-101~~~HQ398214:250-1125	CTX-M-101	3001960	argannot
1864	argannot~~~(Bla)blaCFE-1~~~AB107899:1008-2153	CFE-1	3001856	argannot
1865	argannot~~~(Bla)blaGOB-5~~~AF189290:1-756	GOB-5	3004812	argannot
1866	argannot~~~(Bla)blaLEN-4~~~AY130287:1-823	LEN-4	3002472	argannot
1867	argannot~~~(AGly)aac6-32~~~EF614235:2247-2801	AAC(6')-32	3002586	argannot
1868	argannot~~~(MLS)lnu(C)~~~AY928180:1150-1644	lnuC	3002837	argannot
1869	argannot~~~(Fcyn)fosH~~~NG_047896:101-502	FosX	3000198	argannot
1870	argannot~~~(AGly)aac6-IIc~~~AF162771:62-643	AAC(6')-IIc	3002596	argannot
1871	argannot~~~(Bla)BlaA1~~~NC_010410:1803480-1804499	AIM-1	3000853	argannot
1872	argannot~~~(Bla)blaSHV-64~~~DQ174304:5-865	SHV-64	3001119	argannot
1873	argannot~~~(Bla)blaCMY-38~~~AM931008:1-1146	CMY-38	3002049	argannot
1874	argannot~~~(Bla)blaLEN-1~~~X04515:286-1125	LEN-1	3002454	argannot
1875	argannot~~~(Bla)blaOXA-148~~~GQ853679:1-825	OXA-148	3001453	argannot
1876	argannot~~~(Bla)blaTEM-57~~~FJ405211:1-861	TEM-57	3000926	argannot
1877	argannot~~~(AGly)rmtH~~~KC544262:666-1424	rmtH	3003198	argannot
1878	argannot~~~(Tmt)dfr23~~~AJ746361:6743-7403	dfrA23	3003019	argannot
1879	argannot~~~(Bla)blaCMY-31~~~EF622224:1-1146	CMY-31	3002042	argannot
1880	argannot~~~(MLS)Lmr(B)~~~NG_047912101-1540:1440	lmrB	3002813	argannot
1881	argannot~~~(Bla)blaTEM-152~~~DQ834728:206-1066	TEM-152	3001019	argannot
1882	argannot~~~(Bla)blaCMY-50~~~FN645444:1-1146	CMY-50	3002061	argannot
1883	argannot~~~(Bla)blaCMY-22~~~DQ256079:1-1146	CMY-22	3002033	argannot
1884	argannot~~~(Bla)blaCKO-1~~~AF477396:1-903	CKO-1	3004773	argannot
1885	argannot~~~(Bla)blaSHV-190~~~KP868753:1-861	SHV-190	3003590	argannot
1886	argannot~~~(Bla)blaTEM-217~~~HG934763:1-861	TEM-217	3001394	argannot
1887	argannot~~~(Gly)vanSc4~~~EU151753:4599-5663	vanS gene in vanC cluster	3002933	argannot
1888	argannot~~~(Bla)blaGES-1~~~HM370522:1-864	GES-1	3002330	argannot
1889	argannot~~~(Bla)blaFAR-1~~~AF024601:303-1196	FAR-1	3004784	argannot
1890	argannot~~~(Ntmdz)nimA_Nitroimidazole_Gene~~~NG_048011:101-631	optrA	3003746	argannot
1891	argannot~~~(Oxzln)OptrA_17~~~MF443373:11095-13062	optrA	3003746	argannot
1892	argannot~~~(Rif)rph~~~NG_048066:101-2698	rphA	3000444	argannot
1893	argannot~~~(Sul)sul4~~~NG_056174:101-964	sul4	3004361	argannot
1894	argannot~~~(Bla)blaOXA-42~~~AJ488302:1-810	OXA-42	3001769	argannot
1895	argannot~~~(Bla)blaGOB-18~~~DQ004496:1-873	GOB-18	3004213	argannot
1896	argannot~~~(MLS)vat(F)~~~AF170730:70-735	vatF	3003744	argannot
1897	argannot~~~(Tet)tet(41)~~~AY264780:1825-3006	tet(41)	3000569	argannot
1898	argannot~~~(AGly)aac6-IIa~~~M29695:707-1261	AAC(6')-IIa	3002594	argannot
1899	argannot~~~(Bla)blaOXA-167~~~HM488988:1-822	OXA-167	3001467	argannot
1900	argannot~~~(Bla)blaCMA-1~~~NG_062222:101	CMA-1	3006922	argannot
1901	argannot~~~(Bla)blaPER-8~~~AB985401:5557-6483	PER-8	3003184	argannot
1902	argannot~~~(Bla)blaOKP-B-12~~~AJ635420:1-861	OKP-B-12	3002445	argannot
1903	argannot~~~(Bla)blaCTX-M-17~~~AY033516:2826-3711	CTX-M-17	3001880	argannot
1904	argannot~~~(Bla)blaNDM-4~~~JQ348841:1-813	NDM-4	3002355	argannot
1905	argannot~~~(Bla)blaSRT-1~~~AB008454:154-1290	SRT-1	3002493	argannot
1906	argannot~~~(Bla)blaLHK-1~~~NG_056482:1-1167	LHK-1	3006935	argannot
1907	argannot~~~(Bla)blaSHV-178~~~KF705209:1-861	SHV-178	3001361	argannot
1908	argannot~~~(Bla)blaOKP-B-3~~~AM051152:1-861	OKP-B-3	3002436	argannot
1909	argannot~~~(Bla)blaTEM-16~~~X65254:176-1036	TEM-16	3000887	argannot
1910	argannot~~~(Gly)vanA-D~~~AY082011:5901-6932	vanD	3000005	argannot
1911	argannot~~~(Bla)blaSHV-44~~~AY259119:117-977	SHV-44	3001102	argannot
1912	argannot~~~(Bla)blaOXA-821~~~NG_064779:1-822	OXA-821	3006019	argannot
1913	argannot~~~(AGly)aad9~~~M69221:271-1038	spd	3002631	argannot
1914	argannot~~~(Bla)blaSHV-104~~~EU274581:1-861	SHV-104	3001153	argannot
1915	argannot~~~(Phe)cml~~~X59968:508-1686	Streptomyces lividans cmlR	3002690	argannot
1916	argannot~~~(Bla)blaOKP-B-4~~~AM051153:1-861	OKP-B-4	3002437	argannot
1917	argannot~~~(AGly)sat4A~~~X92945:38870-39412	SAT-4	3002897	argannot
1918	argannot~~~(Gly)vanXYc3~~~AY033764:1075-1647	vanXY gene in vanC cluster	3002966	argannot
1919	argannot~~~(TetracenomycinC)tcmA~~~NG_048121:101-1717	Acinetobacter baumannii AmvA	3004577	argannot
1920	argannot~~~(Bla)blaOXA-114~~~EU188842:1-828	OXA-114a	3001609	argannot
1921	argannot~~~(Bla)blaCARB-40~~~NG_048743:1	CARB-40	3005574	argannot
1922	argannot~~~(Gly)vanC2~~~L29638:33-1085	vanC	3000368	argannot
1923	argannot~~~(Bla)blaCMY-67~~~JQ711185:1028-2173	CMY-67	3002080	argannot
1924	argannot~~~(Fcyn)FosA5~~~KP143090:1200-1619	fosA5	3003209	argannot
1925	argannot~~~(Bla)blaVIM-44~~~KP681696:1-801	VIM-44	3003660	argannot
1926	argannot~~~(Bla)blaMOX-6~~~GQ152601:1-1152	MOX-6	3002185	argannot
1927	argannot~~~(Bla)blaVIM-46~~~KP749829:1-801	VIM-46	3003662	argannot
1928	argannot~~~(Flq)norA~~~D90119:478-1644	Staphylococcus aureus norA	3004667	argannot
1929	argannot~~~(Bla)blaCTX-M-35~~~AB176534:1-876	CTX-M-35	3001897	argannot
1930	argannot~~~(Bla)blaNDM-21~~~MG183694:1-813	NDM-21	3004864	argannot
1931	argannot~~~(AGly)aac2-Ic~~~U72714:373-918	AAC(2')-Ic	3002525	argannot
1932	argannot~~~(Tmt)dfrA17~~~AB126604:98-571	dfrA17	3002860	argannot
1933	argannot~~~(Bla)blaCMY-27~~~EU515250:1-1146	CMY-27	3002038	argannot
1934	argannot~~~(AGly)aph3-Ib~~~M20305:779-1594	APH(3')-Ib	3002642	argannot
1935	argannot~~~(Bla)blaIMP-33~~~JN848782:1-741	IMP-33	3002224	argannot
1936	argannot~~~(Bla)CfiA1~~~AB087225:1-750	CfiA2	3006912	argannot
1937	argannot~~~(Bla)blaTEM-68~~~AJ239002:1-861	TEM-68	3000935	argannot
1938	argannot~~~(Oxzln)OptrA_15~~~MH225420:3764-5731	optrA	3003746	argannot
1939	argannot~~~(Bla)blaTEM-83~~~AF427129:209-1069	TEM-83	3000950	argannot
1940	argannot~~~(Bla)blaCMY-69~~~JX049132:1-1146	CMY-69	3002082	argannot
1941	argannot~~~(Bla)blaOKP-B-11~~~AM051161:1-861	OKP-B-11	3002444	argannot
1942	argannot~~~(AGly)aac(2')-IIa_Bg~~~NG_047225:101-883	AAC(2')-IIa	3004628	argannot
1943	argannot~~~(Bla)blaVIM-28~~~JF900599:1-801	VIM-28	3002298	argannot
1944	argannot~~~(AGly)aph(3')-IX~~~NG_055648:101	APH(3')-IX	3004087	argannot
1945	argannot~~~(Flq)qnrB2~~~DQ351242:1-645	QnrB20	3002735	argannot
1946	argannot~~~(Bla)blaOKP-A-3~~~AM051140:1-861	OKP-A-3	3002420	argannot
1947	argannot~~~(AGly)aac(6')-Iz~~~NG_052343:1-462	AAC(6')-Iz	3002570	argannot
1948	argannot~~~(Bla)blaTEM-76~~~AF190694:209-1069	TEM-76	3000942	argannot
1949	argannot~~~(Bla)blaKPC-19~~~KJ775801:1-882	KPC-19	3002329	argannot
1950	argannot~~~(MLS)vat(D)~~~L12033:162-791	vatD	3002843	argannot
1951	argannot~~~(Tet)TetAB~~~NG_051437:101-1642	Corynebacterium striatum tetA	3004639	argannot
1952	argannot~~~(Bla)blaOXA-436~~~KY863418:140926-141723	OXA-436	3003128	argannot
1953	argannot~~~(Bla)blaADC-78~~~KP881238:1-1152	ADC-78	3003884	argannot
1954	argannot~~~(Bla)blaSHV-61~~~AJ866284:1-861	SHV-61	3001116	argannot
1955	argannot~~~(Bla)blaOXA-802~~~NG_064760:1-822	OXA-802	3006002	argannot
1956	argannot~~~(Bla)blaVIM-15~~~EU419745:1-801	VIM-15	3002285	argannot
1957	argannot~~~(Bla)blaOXA-43~~~AJ488303:1-810	OXA-43	3001770	argannot
1958	argannot~~~(Bla)blaBCL-1~~~EF540343:3313-4236	BCL-1	3004749	argannot
1959	argannot~~~(Bla)blaSHV-57~~~AY223863:171-1031	SHV-57	3001113	argannot
1960	argannot~~~(Bla)blaOXA-814~~~NG_064772:1	OXA-814	3006013	argannot
1961	argannot~~~(Bla)blaTEM-110~~~AY130283:1-785	TEM-110	3000973	argannot
1962	argannot~~~(Bla)blaTEM-190~~~JN416112:1-861	TEM-190	3001050	argannot
1963	argannot~~~(Phe)catV~~~KY753886:1-660	catV	3004357	argannot
1964	argannot~~~(Bla)blaOKP-A-14~~~FJ534512:1-861	OKP-A-14	3002431	argannot
1965	argannot~~~(Bla)blaCTX-M-46~~~AY847147:82-957	CTX-M-46	3001908	argannot
1966	argannot~~~(Gly)vanT~~~AF162694:3008-5104	vanT gene in vanC cluster	3002970	argannot
1967	argannot~~~(MLS)msr(A)~~~AY591760:274-1740	msrA	3000251	argannot
1968	argannot~~~(Bla)blaOKP-B-14~~~DQ149136:47-907	OKP-B-21	3006143	argannot
1969	argannot~~~(Bla)blaSHV-60~~~AJ866283:1-861	SHV-60	3001115	argannot
1970	argannot~~~(AGly)rmtB3~~~NG_051535:1-756	rmtB	3000860	argannot
1971	argannot~~~(Bla)blaSHV-63~~~EU342351:173-1033	SHV-63	3001118	argannot
1972	argannot~~~(Bla)blaHERA-1~~~AF311385:1-873	HERA-1	3004448	argannot
1973	argannot~~~(Bla)blaCTX-M-106~~~HQ913565:1-870	CTX-M-106	3001966	argannot
1974	argannot~~~(Bla)blaTEM-15~~~AM849805:263-1123	TEM-15	3000886	argannot
1975	argannot~~~(Bla)blaCIA-1~~~AB639753:1-879	CIA-1	3004768	argannot
1976	argannot~~~(Gly)VanY_Ng~~~NG_048515:101-691	vanY gene in vanB cluster	3002956	argannot
1977	argannot~~~(MLS)erm(46)~~~NG_054941:1-813	erm(46)	3004596	argannot
1978	argannot~~~(Tet)tet(32)~~~DQ647324:181-2100	tet32	3000196	argannot
1979	argannot~~~(Col)mcr-1.9~~~KY964067:27184-28809	MCR-1.9	3004507	argannot
1980	argannot~~~(Bla)blaSHV-185~~~KM233164:1-861	SHV-185	3003152	argannot
1981	argannot~~~(Bla)blaCTX-M-105~~~HQ833651:245-1120	CTX-M-105	3001965	argannot
1982	argannot~~~(Bla)blaKPC-5~~~EU400222:2160-3041	KPC-5	3002315	argannot
1983	argannot~~~(Bla)blaSHV-158~~~JX121125:1-858	SHV-158	3001197	argannot
1984	argannot~~~(Bla)blaCTX-M-109~~~JF274248:1-865	CTX-M-109	3001969	argannot
1985	argannot~~~(Bla)blaVIM-19~~~FJ915116:1-801	VIM-19	3002289	argannot
1986	argannot~~~(Bla)blaCARB-17~~~NG_048719:1-852	CARB-17	3002254	argannot
1987	argannot~~~(Bla)blaOXA-815~~~NG_064773:1-822	OXA-815	3006014	argannot
1988	argannot~~~(Fcyn)FosA6~~~KU254579:59422-59841	FosA6	3004111	argannot
1989	argannot~~~(Bla)blaOXA-69~~~AY750911:1-825	OXA-69	3001617	argannot
1990	argannot~~~(Bla)blaEVM-1~~~NG_062205:1-918	EVM-1	3006886	argannot
1991	argannot~~~(Bla)blaOXA-176~~~HM113562:1-825	OXA-176	3001660	argannot
1992	argannot~~~(Bla)blaADC-15~~~NG_048639:1-1152	ADC-15	3003859	argannot
1993	argannot~~~(Tet)Tet(53)~~~NG_055778:1-1164	tet(53)	3004589	argannot
1994	argannot~~~(Bla)blaTEM-206~~~KC783461:1-861	TEM-206	3001383	argannot
1995	argannot~~~(Gly)vanH-Pt~~~DQ018710:5109-6077	vanH gene in vanA cluster	3002942	argannot
1996	argannot~~~(Bla)blaOXA-76~~~AY949203:1-825	OXA-76	3001621	argannot
1997	argannot~~~(Bla)blaTEM-142~~~DQ388882:1-861	TEM-142	3001005	argannot
1998	argannot~~~(Bla)blaTEM-53~~~AF104441:194-1054	TEM-53	3000922	argannot
1999	argannot~~~(Bla)blaCMY-116~~~KM087840:1-1146	CMY-116	3002127	argannot
2000	argannot~~~(Bla)blaCTX-M-85~~~FJ214368:1-876	CTX-M-85	3002495	argannot
2001	argannot~~~(Bla)blaCTX-M-39~~~AY954516:1-876	CTX-M-39	3001901	argannot
2002	argannot~~~(Bla)blaSHV-81~~~AM176556:26-886	SHV-81	3001135	argannot
2003	argannot~~~(Bla)blaTEM-129~~~AY452662:184-1044	TEM-1	3000873	argannot
2004	argannot~~~(Bla)blaOXA-133~~~EU571228:823-1644	OXA-133	3001702	argannot
2005	argannot~~~(Bla)blaTEM-108~~~AF506748:39-899	TEM-108	3000971	argannot
2006	argannot~~~(Rif)iri~~~U56415:280-1719	iri	3002884	argannot
2007	argannot~~~(Bla)blaZ~~~AB245469:2235-3080	PC1 beta-lactamase (blaZ)	3000621	argannot
2008	argannot~~~(Bla)blaPDC-252~~~MH243326:1-1194	PDC-252	3006631	argannot
2009	argannot~~~(Bla)blaTEM-137~~~AM286274:1-861	TEM-137	3001001	argannot
2010	argannot~~~(Tmt)dfrA15b~~~AJ867237:177-650	dfrA15b	3004640	argannot
2011	argannot~~~(Bla)blaSHV-165~~~JX121131:1-858	SHV-165	3001203	argannot
2012	argannot~~~(Bla)blaVEB-4~~~EF136375:1-900	VEB-4	3002373	argannot
2013	argannot~~~(Phe)cat-pC223~~~AY355285:1000-1647	Enterococcus faecium chloramphenicol acetyltransferase	3004456	argannot
2014	argannot~~~(Bla)blaOXA-88~~~DQ392963:9-833	OXA-88	3001626	argannot
2015	argannot~~~(Bla)blaTEM-34~~~KC292503:4335-5195	TEM-34	3000904	argannot
2016	argannot~~~(Bla)blaVIM-45~~~KP681695:1-801	VIM-45	3003661	argannot
2017	argannot~~~(Bla)blaOXA-247~~~JX893517:1-786	OXA-247	3001791	argannot
2018	argannot~~~(Bla)blaVEB-1a~~~AF324833:1-900	VEB-9	3002378	argannot
2019	argannot~~~(Bla)cphA2~~~NC_000918:673738-674661	SPM-1	3003793	argannot
2020	argannot~~~(Bla)blaSHV-53~~~AY590467:1-729	SHV-53	3001110	argannot
2021	argannot~~~(MLS)lmr(B)~~~X79146:27840-28679	ErmU	3001305	argannot
2022	argannot~~~(Bla)blaPER-1~~~EF535600:1-927	PER-1	3002363	argannot
2023	argannot~~~(Bla)blaSHV-25~~~AF208796:1-861	SHV-25	3001083	argannot
2024	argannot~~~(Bla)blaVIM-39~~~KF131539:1-801	VIM-39	3002309	argannot
2025	argannot~~~(Tmt)dfrA3b~~~AY162283:5616-6095	dfrA3b	3004642	argannot
2026	argannot~~~(Bla)blaADC-21~~~NG_048646:1-1152	ADC-21	3003865	argannot
2027	argannot~~~(Tet)Tet(50)~~~NG_055775:1-1167	tet(50)	3004584	argannot
2028	argannot~~~(Bla)blaLAP-2~~~EU159120:1-858	LAP-2	3004826	argannot
2029	argannot~~~(Bla)blaTEM-104~~~AF516719:215-1075	TEM-104	3000967	argannot
2030	argannot~~~(Bla)blaFEZ-1~~~Y17896:1-849	FEZ-1	3000606	argannot
2031	argannot~~~(AGly)aadA8b~~~AM040708:1174-1965	aadA8b	3004704	argannot
2032	argannot~~~(AGly)kamB~~~NG_050562:101-748	kamB	3004102	argannot
2033	argannot~~~(Bla)blaGES-13~~~GU169702:609-1472	GES-13	3002342	argannot
2034	argannot~~~(Col)mcr-3.11~~~MG489958:1-1626	MCR-3.11	3004500	argannot
2035	argannot~~~(Bla)blaCTX-M-98~~~HQ637575:1-876	CTX-M-98	3001957	argannot
2036	argannot~~~(Bla)blaOXA-195~~~HQ425493:1-822	OXA-195	3001480	argannot
2037	argannot~~~(Fcyn)fosBx1~~~NG_050591:101-517	FosB	3000172	argannot
2038	argannot~~~(Bla)blaOXA-28~~~FJ374756:1337-2137	OXA-28	3001423	argannot
2039	argannot~~~(Bla)blaKPC-10~~~GQ140348:1-882	KPC-10	3002320	argannot
2040	argannot~~~(Bla)blaOXA-95~~~DQ519089:9-833	OXA-95	3001630	argannot
2041	argannot~~~(Tet)tetU~~~U01917:413-730	tetU	3004650	argannot
2042	argannot~~~(MLS)ere(B)~~~X03988:383-1642	EreB	3000363	argannot
2043	argannot~~~(Bla)blaOCH-7~~~AJ295345:1-1173	OCH-7	3002520	argannot
2044	argannot~~~(Bla)blaDIM-1~~~GU323019:1-756	DIM-1	3000848	argannot
2045	argannot~~~(Bla)blaA~~~CP003048:1-885	FTU-1	3004801	argannot
2046	argannot~~~(Tet)tetR(G)~~~S52438:113-745			argannot
