	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
1847	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.95	GMGC10.147_280_423.FOLA			1	498					+		100.0								
1848	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF629243.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.34	GMGC10.147_307_983.FOLA			4	482					+		97.96								
1849	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.55	GMGC10.147_599_564.FOLA			1	498					+		100.0								
1850	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.17	GMGC10.148_047_106.FOLA			1	498					+		100.0								
1851	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.36	GMGC10.148_638_070.FOLA			1	498					+		98.03								
1852	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.76	GMGC10.149_839_600.FOLA			1	498					+		100.0								
1853	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.56	GMGC10.150_067_577.FOLA			1	498					+		100.0								
1854	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.77	GMGC10.150_106_519.FOLA			1	498					+		100.0								
1855	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.76	GMGC10.150_458_160.FOLA			1	498					+		100.0								
1856	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.16	GMGC10.150_483_786.FOLA			1	498					+		100.0								
1857	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.76	GMGC10.150_692_064.FOLA			1	498					+		100.0								
1858	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.16	GMGC10.150_747_209.FOLA			1	498					+		100.0								
1859	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.56	GMGC10.150_776_103.FOLA			1	498					+		100.0								
1860	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.96	GMGC10.150_973_101.FOLA			1	498					+		100.0								
1861	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.96	GMGC10.151_092_094.FOLA			1	498					+		100.0								
1862	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.96	GMGC10.151_170_435.FOLA			1	498					+		100.0								
1863	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.37	GMGC10.151_216_443.FOLA			1	498					+		100.0								
1864	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.75	GMGC10.151_220_853.FOLA			1	495					+		99.4								
1865	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.97	GMGC10.151_265_253.FOLA			1	498					+		100.0								
1866	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.75	GMGC10.151_321_061.FOLA			1	498					+		100.0								
1867	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.77	GMGC10.151_334_331.FOLA			1	498					+		100.0								
1868	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.16	GMGC10.151_435_322.FOLA			1	498					+		100.0								
1869	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.55	GMGC10.151_453_072.FOLA			1	498					+		100.0								
1870	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KJ692170.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.53	GMGC10.168_602_251.FOLA			1	473					+		91.14								
1871	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KX126476.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.8	GMGC10.178_601_067.FOLA			1	498					+		100.0								
1872	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KX126476.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.17	GMGC10.179_103_983.FOLA			1	498					+		100.0								
1873	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628362.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.36	GMGC10.179_161_451.FOLA			1	498					+		100.0								
1874	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF626780.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.78	GMGC10.179_439_541.FOLA			1	498					+		100.0								
1875	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628083.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.68	GMGC10.187_618_080.FOLA			1	485					+		96.23								
1876	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF627676.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.76	GMGC10.200_504_660.FOLA			1	498					+		99.8								
1877	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF627676.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.89	GMGC10.201_307_288.FOLA			1	496					+		99.4								
1878	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KX128902.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.4	GMGC10.202_951_161.FOLA			1	498					+		98.81								
1879	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase type 3""|KF628273.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.96	GMGC10.203_073_457.FOLA			7	501					+		100.0								
1880	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF627366.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.27	GMGC10.203_707_765.FOLA			1	482					+		97.96								
1881	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KX128902.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.17	GMGC10.204_332_483.FOLA			1	498					+		98.81								
1882	GMGC10.95nr_block_0218	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628921.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.33	GMGC10.205_850_282.DDL			78	495					+		87.63								
1883	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KX128902.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.14	GMGC10.206_712_176.FOLA			1	497					+		98.61								
1884	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KX126571.1|newborn_gut|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.55	GMGC10.208_817_453.FOLA			1	494					+		99.8								
1885	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KX128902.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.36	GMGC10.209_265_423.FOLA			1	498					+		98.81								
1886	GMGC10.95nr_block_0218	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629150.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.36	GMGC10.260_436_247.DDL			1	498					+		88.77								
1887	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF627038.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.96	GMGC10.267_493_457.FOLA			1	498					+		98.22								
1888	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KX125413.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.44	GMGC10.292_654_117.FOLA			91	498					+		82.42								
1889	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF627342.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.06	GMGC10.293_124_997.FOLA			10	498					+		94.22								
1890	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.18	GMGC10.301_367_632.FOLA			1	498					+		100.0								
1891	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.97	GMGC10.301_575_112.FOLA			1	498					+		100.0								
1892	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.76	GMGC10.301_940_334.FOLA			1	498					+		100.0								
1893	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.36	GMGC10.302_486_867.FOLA			1	498					+		100.0								
1894	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.96	GMGC10.302_510_583.FOLA			1	498					+		100.0								
1895	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.17	GMGC10.302_542_842.FOLA			1	498					+		100.0								
1896	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.76	GMGC10.303_804_902.FOLA			1	498					+		100.0								
1897	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.36	GMGC10.303_969_941.FOLA			1	498					+		100.0								
1898	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.77	GMGC10.304_404_037.FOLA			1	498					+		100.0								
1899	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.56	GMGC10.304_713_398.FOLA			1	498					+		100.0								
1900	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.2	GMGC10.305_032_254.FOLA			1	498					+		100.0								
1901	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.57	GMGC10.305_205_511.FOLA			1	498					+		100.0								
1902	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.16	GMGC10.305_346_430.FOLA			1	498					+		100.0								
1903	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.17	GMGC10.305_723_474.FOLA			1	498					+		100.0								
1904	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.57	GMGC10.307_588_992.FOLA			1	498					+		100.0								
1905	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.96	GMGC10.307_801_821.FOLA			1	498					+		100.0								
1906	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF627038.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.42	GMGC10.308_386_647.FOLA			1	501					+		98.82								
1907	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.57	GMGC10.308_785_210.FOLA			1	498					+		100.0								
1908	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.77	GMGC10.308_842_907.FOLA			1	498					+		100.0								
1909	GMGC10.95nr_block_0218	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.97	GMGC10.309_160_568.FOLA			1	498					+		100.0								
1910	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KX126918.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.77	GMGC10.000_484_858.FOLA			3	494					+		96.47								
1911	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KX126918.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.58	GMGC10.050_642_461.FOLA			3	501					+		97.84								
1912	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF628725.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.6	GMGC10.051_760_868.FOLA			1	501					+		100.0								
1913	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF629878.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.8	GMGC10.052_204_815.FOLA			1	504					+		100.0								
1914	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF627779.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.03	GMGC10.052_251_628.FOLA			1	504					+		100.0								
1915	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KX127025.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.6	GMGC10.056_051_326.FOLA			7	504					+		100.0								
1916	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF627688.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.4	GMGC10.146_083_349.FOLA			1	501					+		100.0								
1917	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF628044.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.58	GMGC10.146_743_516.FOLA			10	501					+		100.0								
1918	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF628657.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.77	GMGC10.148_091_772.FOLA			7	501					+		100.0								
1919	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.6	GMGC10.149_265_866.FOLA			3	501					+		98.22								
1920	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KX126571.1|newborn_gut|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.42	GMGC10.177_960_443.FOLA			1	495					+		100.0								
1921	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF626877.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.05	GMGC10.179_557_498.FOLA			1	504					+		100.0								
1922	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KX127694.1|human_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.21	GMGC10.182_831_797.FOLA			10	498					+		100.0								
1923	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF627303.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	100.0	GMGC10.204_946_564.FOLA			25	501					+		100.0								
1924	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF626882.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.43	GMGC10.206_688_640.FOLA			1	480					+		97.96								
1925	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase type 3""|KF628168.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.8	GMGC10.207_723_528.FOLA			7	504					+		100.0								
1926	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase type 3""|KX125268.1|human_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.22	GMGC10.208_920_862.FOLA			1	501					+		96.53								
1927	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF628163.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.48	GMGC10.211_312_415.FOLA			7	501					+		100.0								
1928	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ692038.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.95	GMGC10.244_331_430.FOLA			1	501					+		97.09								
1929	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ696322.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.43	GMGC10.246_755_952.FOLA			1	501					+		100.0								
1930	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF629791.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.2	GMGC10.265_793_667.FOLA			1	501					+		100.0								
1931	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF629929.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.92	GMGC10.266_404_533.FOLA			10	501					+		100.0								
1932	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF629791.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.21	GMGC10.266_665_592.FOLA			1	501					+		100.0								
1933	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KX125381.1|newborn_gut|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.58	GMGC10.300_795_556.FOLA			7	501					+		100.0								
1934	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF627779.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.04	GMGC10.302_311_514.FOLA			1	504					+		100.0								
1935	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KX125703.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.28	GMGC10.306_851_031.FOLA			2	504					+		99.6								
1936	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.96	GMGC10.308_437_693.FOLA			4	501					+		100.0								
1937	GMGC10.95nr_block_0219	Dihydrofolate	"Dihydrofolate reductase""|KF628587.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.16	GMGC10.308_783_881.FOLA			4	501					+		100.0								
1938	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KX128902.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.09	GMGC10.000_095_266.FOLA			1	504					+		100.0								
1939	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KF628083.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.26	GMGC10.049_118_637.FOLA			1	502					+		99.6								
1940	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KF628725.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.76	GMGC10.052_476_273.FOLA			1	498					+		99.4								
1941	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KF627472.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	100.0	GMGC10.054_251_570.FOLA			19	504					+		100.0								
1942	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KF629347.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.34	GMGC10.055_321_235.FOLA			16	503					+		99.8								
1943	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KF626918.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.48	GMGC10.145_821_559.FOLA			13	504					+		100.0								
1944	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KF629356.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.43	GMGC10.146_326_306.FOLA			1	504					+		100.0								
1945	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.89	GMGC10.147_414_435.FOLA			1	507					+		99.8								
1946	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.69	GMGC10.148_173_172.FOLA			1	507					+		99.8								
1947	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.08	GMGC10.148_378_202.FOLA			1	507					+		100.0								
1948	GMGC10.95nr_block_0220	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.51	GMGC10.148_380_496.FOLA			1	507					+		99.8								
