input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
GMGC10.017_985_392.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	94.43			1	1974					+		91.39								
GMGC10.018_035_340.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	89.26			1	1974					+		91.39								
GMGC10.018_059_406.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	88.53			1	2040					+		94.44								
GMGC10.018_075_292.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	89.97			1	1974					+		91.39								
GMGC10.018_093_142.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	85.06			1	1974					+		91.34								
GMGC10.018_106_327.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	96.22			1	2007					+		92.87								
GMGC10.018_236_837.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	82.02			1	2040					+		94.4								
GMGC10.018_249_895.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	94.35			1	2160					+		99.95								
GMGC10.018_261_223.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	88.41			1	1974					+		91.34								
GMGC10.018_399_707.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	88.75			1	1974					+		91.39								
GMGC10.019_310_234.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	87.6			1	2040					+		94.44								
GMGC10.019_514_561.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	80.62			1	1955					+		90.46								
GMGC10.022_979_119.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	87.8			1	2166					+		99.72								
GMGC10.027_269_991.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	87.82			1	2011					+		93.1								
GMGC10.027_307_788.ALR	GMGC10.95nr_block_0037	(Gly)vanTc4	(Gly)vanTc4	argannot	2021-Mar-27	EU151753:1647-3749	abricate	abricate 1.0.1	99.57			1	2103					+		100.0								
GMGC10.027_413_623.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	91.81			1	2160					+		99.95								
GMGC10.028_315_045.ALR	GMGC10.95nr_block_0037	(Gly)vanTc3	(Gly)vanTc3	argannot	2021-Mar-27	AY033764:1644-3746	abricate	abricate 1.0.1	98.53			1	2103					+		100.0								
GMGC10.037_085_627.UNKNOWN	GMGC10.95nr_block_0037	(AGly)aph3-Vb	(AGly)aph3-Vb	argannot	2021-Mar-27	M22126:373-1164	abricate	abricate 1.0.1	85.48			1312	2110					+		99.37								
GMGC10.038_072_796.PBP1A	GMGC10.95nr_block_0037	(Bla)PBP1a	(Bla)PBP1a	argannot	2021-Mar-27	JN645776:1-2160	abricate	abricate 1.0.1	88.71			1	2160					+		99.95								
GMGC10.002_040_065.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.19			1	2595					+		98.85								
GMGC10.002_852_196.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.19			21	2598					+		99.15								
GMGC10.003_121_920.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	86.7			1	3151					+		99.94								
GMGC10.003_686_042.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.44			1	3153					+		100.0								
GMGC10.003_896_929.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.65			1	3120					+		98.95								
GMGC10.004_266_493.PBP1B	GMGC10.95nr_block_0038	(Bla)PBP1b	(Bla)PBP1b	argannot	2021-Mar-27	AF101781:1-2466	abricate	abricate 1.0.1	92.98			1	2466					+		100.0								
GMGC10.004_788_363.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.36			1	3131					+		99.3								
GMGC10.005_343_508.UNKNOWN	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	86.06			5	2598					+		99.62								
GMGC10.005_770_614.UNKNOWN	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.61			35	2619					+		98.34								
GMGC10.005_875_846.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.06			1	3132					+		99.33								
GMGC10.006_115_924.UNKNOWN	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.08			58	2613					+		97.65								
GMGC10.006_524_561.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	82.85			1	3105					+		98.22								
GMGC10.006_651_382.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.88			1	2616					+		99.77								
GMGC10.007_296_365.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.67			15	2592					+		99.11								
GMGC10.007_394_384.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	97.78			1	2619					+		100.0								
GMGC10.007_395_012.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.01			1	3119					+		98.92								
GMGC10.007_709_697.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	82.2			1	2613					+		99.62								
GMGC10.008_554_385.PBP1B	GMGC10.95nr_block_0038	(Bla)PBP1b	(Bla)PBP1b	argannot	2021-Mar-27	AF101781:1-2466	abricate	abricate 1.0.1	94.97			1	2448					+		99.27								
GMGC10.009_584_504.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	83.2			1	3129					+		99.18								
GMGC10.009_588_667.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	82.33			1	3121					+		98.92								
GMGC10.009_675_618.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	86.22			1	2619					+		99.96								
GMGC10.011_805_575.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	86.22			1	3120					+		98.92								
GMGC10.011_884_757.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.33			1	2615					+		99.66								
GMGC10.011_983_222.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	82.07			1	3129					+		99.24								
GMGC10.012_472_018.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	80.99			1	3123					+		99.02								
GMGC10.012_655_642.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.08			8	2601					+		98.93								
GMGC10.013_247_770.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	81.34			1	3130					+		99.27								
GMGC10.013_558_256.PBP1B	GMGC10.95nr_block_0038	(Bla)PBP1b	(Bla)PBP1b	argannot	2021-Mar-27	AF101781:1-2466	abricate	abricate 1.0.1	94.89			1	2466					+		100.0								
GMGC10.014_292_888.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	89.26			13	2619					+		99.54								
GMGC10.014_622_663.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	81.35			1	3130					+		99.24								
GMGC10.014_734_738.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.92			1	2598					+		99.08								
GMGC10.014_743_463.PBP1B	GMGC10.95nr_block_0038	(Bla)PBP1b	(Bla)PBP1b	argannot	2021-Mar-27	AF101781:1-2466	abricate	abricate 1.0.1	88.17			1	2451					+		98.58								
GMGC10.015_103_424.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.79			1	2616					+		99.66								
GMGC10.015_433_484.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	87.04			1	3131					+		99.27								
GMGC10.015_621_457.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	80.91			1	3128					+		99.21								
GMGC10.015_626_554.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	80.25			1	3115					+		98.51								
GMGC10.015_804_085.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	80.34			1	3128					+		99.21								
GMGC10.016_229_519.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.1			1	2600					+		99.24								
GMGC10.016_235_758.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	82.65			1	2616					+		99.73								
GMGC10.016_755_264.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	80.93			1	3130					+		99.24								
GMGC10.017_310_864.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.0			1	3153					+		100.0								
GMGC10.017_479_206.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.08			1	2615					+		99.58								
GMGC10.017_544_055.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.24			67	2591					+		96.88								
GMGC10.017_622_208.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.05			1	2601					+		99.16								
GMGC10.017_979_840.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.24			1	3120					+		98.95								
GMGC10.018_153_778.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	82.49			1	2547					+		97.14								
GMGC10.018_304_376.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.95			1	2616					+		99.66								
GMGC10.018_353_515.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.79			1	3131					+		99.3								
GMGC10.018_618_005.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	80.86			1	3104					+		98.13								
GMGC10.018_755_269.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	80.06			1	3120					+		98.83								
GMGC10.018_792_792.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.08			21	2598					+		99.15								
GMGC10.018_820_569.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.89			22	2616					+		98.97								
GMGC10.018_826_516.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	83.24			1	2616					+		99.85								
GMGC10.019_278_852.UNKNOWN	GMGC10.95nr_block_0038	(Bla)blaOXA-789	(Bla)blaOXA-789	argannot	2021-Mar-27	NG_064750:1-828	abricate	abricate 1.0.1	96.77			1766	2571					+		97.34								
GMGC10.020_085_891.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.54			1	2599					+		99.05								
GMGC10.020_264_244.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	81.08			1	3138					+		99.49								
GMGC10.020_287_529.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.22			1	2619					+		99.62								
GMGC10.021_083_611.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	82.93			1	2616					+		99.69								
GMGC10.021_262_372.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.88			1	2595					+		98.82								
GMGC10.022_361_552.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	98.61			1	2598					+		100.0								
GMGC10.023_465_303.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.02			1	2652					+		99.39								
GMGC10.023_471_711.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	82.07			1	2616					+		99.81								
GMGC10.023_475_981.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.68			1	2655					+		99.58								
GMGC10.023_488_991.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.56			1	2616					+		99.69								
GMGC10.023_528_778.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.49			1	3120					+		98.95								
GMGC10.023_568_134.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.32			1	2616					+		99.73								
GMGC10.023_895_915.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	88.19			13	2619					+		99.54								
GMGC10.024_651_705.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	89.57			13	2619					+		99.54								
GMGC10.025_311_603.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.53			1	2616					+		99.66								
GMGC10.026_119_056.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.05			51	2634					+		99.11								
GMGC10.026_150_561.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.51			1	2616					+		99.77								
GMGC10.026_188_503.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	95.15			1	2619					+		100.0								
GMGC10.026_196_325.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.9			1	2616					+		99.69								
GMGC10.026_214_234.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	82.13			1	2613					+		99.58								
GMGC10.026_267_858.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.04			1	2607					+		99.31								
GMGC10.026_820_884.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.43			1	2610					+		99.39								
GMGC10.026_916_352.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.17			1	3120					+		98.95								
GMGC10.026_961_709.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	83.75			1	3121					+		98.99								
GMGC10.027_501_036.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.53			1	3153					+		100.0								
GMGC10.027_825_933.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.09			1	3131					+		99.3								
GMGC10.027_834_987.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.23			1	3119					+		98.92								
GMGC10.028_876_616.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.34			1	2595					+		98.82								
GMGC10.029_144_593.UNKNOWN	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.19			113	2691					+		99.23								
GMGC10.029_161_457.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.84			20	2598					+		99.08								
GMGC10.029_949_174.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	82.51			1	2613					+		99.54								
GMGC10.030_407_721.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.45			1	3120					+		98.95								
GMGC10.030_585_408.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.03			1	3153					+		100.0								
GMGC10.031_016_017.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.88			1	2616					+		99.81								
GMGC10.031_158_552.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	81.85			1	3119					+		98.92								
GMGC10.031_484_792.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	87.67			1	3131					+		99.3								
GMGC10.032_274_197.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.45			1	2616					+		99.69								
GMGC10.032_557_666.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.71			22	2616					+		98.93								
GMGC10.032_651_066.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.12			1	2616					+		99.81								
GMGC10.032_943_477.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	89.01			1	3120					+		98.95								
GMGC10.033_785_251.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.61			1	2616					+		99.62								
GMGC10.034_374_700.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	86.64			1	3120					+		98.92								
GMGC10.034_675_490.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.37			61	2598					+		97.34								
GMGC10.034_825_447.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.9			1	2613					+		99.62								
GMGC10.034_971_803.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.02			1	2616					+		99.77								
GMGC10.036_012_562.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	80.36			1	2613					+		99.66								
GMGC10.036_226_320.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	88.06			1	3131					+		99.3								
GMGC10.036_292_136.PPS	GMGC10.95nr_block_0038	(Rif)rphD	(Rif)rphD	argannot	2021-Mar-27	NG_063826:1-2619	abricate	abricate 1.0.1	81.96			1	2616					+		99.77								
GMGC10.036_778_674.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.25			1	2580					+		99.0								
GMGC10.038_055_001.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	81.28			1	3113					+		98.51								
GMGC10.038_088_978.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.37			21	2601					+		99.15								
GMGC10.038_116_669.PPS	GMGC10.95nr_block_0038	(Rif)rph	(Rif)rph	argannot	2021-Mar-27	NG_048066:101-2698	abricate	abricate 1.0.1	80.32			20	2607					+		99.11								
GMGC10.038_154_991.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	81.69			1	3119					+		98.92								
GMGC10.038_169_827.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	82.0			1	3114					+		98.73								
GMGC10.038_175_199.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	80.17			1	3130					+		99.21								
GMGC10.038_179_452.MEXF	GMGC10.95nr_block_0038	(Flq)OqxBgb	(Flq)OqxBgb	argannot	2021-Mar-27	EU370913:47851-51003	abricate	abricate 1.0.1	81.78			1	3127					+		99.14								
