Original ID	Gene Name in CARD	ARO	Cut_Off	Database
dfrA12_4_EU650399	dfrA12	3002858	Strict	resfinder
dfrA12_5_FR875302	dfrA12	3002858	Strict	resfinder
dfrA12_6_AY551331	dfrA12	3002858	Strict	resfinder
dfrA12_7_AB196348	dfrA12	3002858	Strict	resfinder
dfrA12_8_AM040708	dfrA12	3002858	Perfect	resfinder
dfrA12_9_DQ995286	dfrA12	3002858	Strict	resfinder
dfrA13_1_Z50802	dfrA13	3003012	Perfect	resfinder
dfrA14_1_KF921535	dfrA14	3002859	Strict	resfinder
dfrA14_2_Z50805	dfrA14	3002859	Strict	resfinder
dfrA14_3_Z50804	dfrA14	3002859	Strict	resfinder
dfrA14_4_AF393510	dfrA14	3002859	Strict	resfinder
dfrA14_5_DQ388123	dfrA14	3002859	Strict	resfinder
dfrA15_1_AF156486	dfrA15b	3004640	Strict	resfinder
dfrA15_2_AF221900	dfrA15	3003013	Strict	resfinder
dfrA15_3_DQ647028	dfrA15	3003013	Strict	resfinder
dfrA15_4_AJ867237	dfrA15b	3004640	Strict	resfinder
dfrA16_1_AF077008	dfrA16	3003014	Strict	resfinder
dfrA16_2_AF174129	dfrA16	3003014	Strict	resfinder
dfrA16_3_AY878718	dfrA16	3003014	Strict	resfinder
dfrA16_4_EU158182	dfrA16	3003014	Strict	resfinder
dfrA17_10_AM937244	dfrA17	3002860	Strict	resfinder
dfrA17_11_JN645876	dfrA17	3002860	Strict	resfinder
dfrA17_1_FJ460238	dfrA17	3002860	Strict	resfinder
dfrA17_2_JN645879	dfrA17	3002860	Strict	resfinder
dfrA17_3_JQ414038	dfrA17	3002860	Strict	resfinder
dfrA17_4_JQ837988	dfrA17	3002860	Strict	resfinder
dfrA17_5_GU358475	dfrA17	3002860	Strict	resfinder
dfrA17_6_AF180469	dfrA17	3002860	Strict	resfinder
dfrA17_7_AB196349	dfrA17	3002860	Strict	resfinder
dfrA17_8_AM932673	dfrA17	3002860	Strict	resfinder
dfrA17_9_FJ807902	dfrA17	3002860	Strict	resfinder
dfrA18_1_AY034138	dfrA18	3004568	Perfect	resfinder
dfrA19_1_AJ310778	dfrA19	3003015	Perfect	resfinder
dfrA19_2_EU855687	dfrA19	3003015	Strict	resfinder
dfrA1_10_AF203818	dfrA1	3002854	Strict	resfinder
dfrA1_11_AJ419168	dfrA1	3002854	Strict	resfinder
dfrA1_12_AY141977	dfrA1	3002854	Strict	resfinder
dfrA1_13_DQ018382	dfrA1	3002854	Strict	resfinder
dfrA1_14_AB199789	dfrA1	3002854	Strict	resfinder
dfrA1_15_FM207631	dfrA1	3002854	Strict	resfinder
dfrA1_16_FJ001872	dfrA1	3002854	Strict	resfinder
dfrA1_17_FJ489928	dfrA1	3002854	Strict	resfinder
dfrA1_1_FJ591049	dfrA1	3002854	Strict	resfinder
dfrA1_2_HM055363	dfrA1	3002854	Strict	resfinder
dfrA1_3_GU726913	dfrA1	3002854	Strict	resfinder
dfrA1_4_AB188271	dfrA1	3002854	Strict	resfinder
dfrA1_5_EU089668	dfrA1	3002854	Strict	resfinder
dfrA1_6_FJ215857	dfrA1	3002854	Strict	resfinder
dfrA1_7_AJ400733	dfrA1	3002854	Strict	resfinder
dfrA1_8_X00926	dfrA1	3002854	Strict	resfinder
dfrA1_9_AJ238350	dfrA1	3002854	Strict	resfinder
dfrA20_1_AJ605332	dfrA20	3003016	Perfect	resfinder
dfrA21_1_AY552589	dfrA21	3003017	Perfect	resfinder
dfrA22_1_KC200566	dfr22	3005354	Strict	resfinder
dfrA22_2_KF525301	dfrA22	3003018	Perfect	resfinder
dfrA22_3_FM957884	dfr22	3005354	Strict	resfinder
dfrA22_4_AJ628423	dfr22	3005354	Perfect	resfinder
dfrA22_5_AJ968952	dfr22	3005354	Strict	resfinder
dfrA23_1_AJ746361	dfrA23	3003019	Perfect	resfinder
dfrA24_1_AJ972619	dfrA24	3002856	Perfect	resfinder
dfrA25_1_DQ267940	dfrA25	3003020	Perfect	resfinder
dfrA26_1_AM403715	dfrA26	3002857	Perfect	resfinder
dfrA27_1_FJ459817	dfrA27	3004550	Strict	resfinder
dfrA28_2_FM877476	dfrA28	3004551	Strict	resfinder
dfrA29_1_AM237806	dfrA7	3002862	Loose	resfinder
dfrA30_1_AM997279	dfrA30	3004552	Strict	resfinder
dfrA31_1_AB200915	dfrA31	3005084	Perfect	resfinder
dfrA32_1_GU067642	dfrA32	3004555	Strict	resfinder
dfrA34_1_JYRF01000065	DfrA34	3005346	Perfect	resfinder
dfrA35_1_CP024557	dfrA35	3005164	Perfect	resfinder
dfrA36_1_CP038791	DfrA36	3005348	Strict	resfinder
dfrA3_1_J03306	dfrA3	3003105	Perfect	resfinder
dfrA5_1_X12868	dfrA5	3002861	Strict	resfinder
dfrA5_2_FJ001870	dfrA5	3002861	Strict	resfinder
dfrA5_3_KF030794	dfrA5	3002861	Strict	resfinder
dfrA5_4_AY139589	dfrA5	3002861	Strict	resfinder
dfrA6_1_Z86002	dfrA6 from Proteus mirabilis	3004644	Perfect	resfinder
dfrA6_2_FJ905898	dfrA6	3004547	Perfect	resfinder
dfrA7_1_AB161450	dfrA7	3002862	Strict	resfinder
dfrA7_2_AJ884724	dfrA7	3002862	Strict	resfinder
dfrA7_3_EU339235	dfrA7	3002862	Strict	resfinder
dfrA7_4_FN563072	dfrA7	3002862	Strict	resfinder
dfrA7_5_AJ419170	dfrA7	3002862	Loose	resfinder
dfrA8_1_U10186	dfrA8	3002863	Perfect	resfinder
dfrA9_1_X57730	dfrA9	3004548	Perfect	resfinder
dfrB1_1_U36276	dfrB1	3002864	Perfect	resfinder
dfrB1_2_AM993098	DfrB9	3005350	Strict	resfinder
dfrB2_1_J01773	dfrB2	3003021	Perfect	resfinder
dfrB2_2_AY553333	dfrB2	3003021	Strict	resfinder
dfrB3_1_X72585	dfrB3	3003022	Perfect	resfinder
dfrB3_2_FM877478	dfrB3	3003022	Perfect	resfinder
dfrB4_1_AJ429132	dfrB4	3004498	Strict	resfinder
dfrB4_2_EU339233	dfrB4	3004498	Perfect	resfinder
dfrB4_3_HQ317921	dfrB4	3004498	Strict	resfinder
dfrB5_1_AY943084	dfrB5	3004549	Perfect	resfinder
dfrB6_1_DQ274503	dfrB6	3003023	Perfect	resfinder
dfrB7_1_DQ993182	DfrB9	3005350	Strict	resfinder
dfrB8_1_GU295656	dfrB7	3004556	Perfect	resfinder
dfrD_1_Z50141	dfrD	3002866	Strict	resfinder
dfrE_1_CP080326	DfrA39	3005351	Loose	resfinder
dfrG_1_AB205645	dfrG	3002868	Perfect	resfinder
dfrK_1_FN377602	dfrK	3002869	Strict	resfinder
dfrK_2_FN677369	dfrK	3002869	Strict	resfinder
dfrK_3_FN812951	dfrK	3002869	Perfect	resfinder
dldHA2X_1_AL939117	vanH gene in vanO cluster	3002948	Strict	resfinder
ere(A)_1_AY183453	EreA	3000361	Perfect	resfinder
ere(A)_2_AF099140	EreA2	3002826	Perfect	resfinder
ere(A)_3_AF326209	EreA2	3002826	Strict	resfinder
ere(A)_4_AF512546	EreA2	3002826	Perfect	resfinder
ere(A)_5_FN396877	EreA2	3002826	Strict	resfinder
ere(A)_6_DQ157752	EreA	3000361	Strict	resfinder
ere(B)_1_A15097	EreB	3000363	Strict	resfinder
ere(B)_2_X03988	EreB	3000363	Perfect	resfinder
ere(D)_1_KP265721	EreD	3004608	Perfect	resfinder
erm(30)_1_AF079138	Erm(30)	3001265	Perfect	resfinder
erm(31)_1_AF079138	Erm(31)	3000598	Perfect	resfinder
erm(32)_1_AJ009971	erm(32)	3004592	Perfect	resfinder
erm(33)_1_AJ579365	Erm(33)	3000599	Perfect	resfinder
erm(34)_1_AY234334	Erm(34)	3000600	Perfect	resfinder
erm(35)_1_AF319779	Erm(35)	3000604	Perfect	resfinder
erm(36)_1_AF462611	Erm(36)	3000605	Perfect	resfinder
erm(37)_1_AL123456	Erm(37)	3000392	Strict	resfinder
erm(38)_1_AY154657	Erm(38)	3000601	Strict	resfinder
erm(39)_1_AY487229	Erm(39)	3000602	Strict	resfinder
erm(40)_1_AY570506	erm(40)	3004606	Strict	resfinder
erm(41)_1_EU177504	Erm(41)	3000603	Strict	resfinder
erm(42)_1_FR734406	Erm(42)	3003106	Perfect	resfinder
erm(42)_2_AB601890	Erm(42)	3003106	Strict	resfinder
erm(43)_1_HE650138	Erm(43)	3003205	Perfect	resfinder
erm(44)_1_HG796218	Erm(44)v	3003971	Perfect	resfinder
erm(44)v_1_LN623525	Erm(44)v	3003971	Loose	resfinder
erm(45)_1_LN680996	erm(45)	3004595	Perfect	resfinder
erm(46)_1_KM679362	erm(46)	3004596	Perfect	resfinder
erm(47)_1_KU612222	Erm(47)	3003908	Perfect	resfinder
erm(48)_1_LT223129	Erm(48)	3004094	Perfect	resfinder
erm(50)_1_LC473083	Erm(50)	3007032	Perfect	resfinder
erm(54)_1_OM362497	ErmB	3000375	Loose	resfinder
erm(A)_1_X03216	ErmA	3000347	Perfect	resfinder
erm(A)_2_AF002716	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	3005099	Perfect	resfinder
erm(A)_3_EU348758	ErmA	3000347	Strict	resfinder
erm(B)_10_U86375	ErmB	3000375	Strict	resfinder
erm(B)_11_M19270	ErmB	3000375	Strict	resfinder
erm(B)_12_U18931	ErmB	3000375	Strict	resfinder
erm(B)_15_U48430	ErmB	3000375	Strict	resfinder
erm(B)_18_X66468	ErmB	3000375	Strict	resfinder
erm(B)_1_JN899585	ErmB	3000375	Strict	resfinder
erm(B)_20_AF109075	ErmB	3000375	Strict	resfinder
erm(B)_21_U35228	ErmB	3000375	Strict	resfinder
erm(B)_22_X52632	ErmB	3000375	Strict	resfinder
erm(B)_23_X72021	ErmB	3000375	Strict	resfinder
erm(B)_26_AF080450	ErmB	3000375	Strict	resfinder
erm(B)_2_K00551	ErmB	3000375	Strict	resfinder
erm(B)_6_AF242872	ErmB	3000375	Perfect	resfinder
erm(B)_7_AF368302	ErmB	3000375	Strict	resfinder
erm(B)_9_AF299292	ErmB	3000375	Strict	resfinder
erm(C)_10_Y09002	ErmC	3000250	Strict	resfinder
erm(C)_12_Y09003	ErmC	3000250	Strict	resfinder
erm(C)_13_M13761	ErmC	3000250	Strict	resfinder
erm(C)_14_M12730	ErmC	3000250	Perfect	resfinder
erm(C)_15_U82607	ErmC	3000250	Strict	resfinder
erm(C)_16_AF019140	ErmC	3000250	Strict	resfinder
erm(C)_1_V01278	ErmC	3000250	Strict	resfinder
erm(C)_2_M19652	ErmC	3000250	Strict	resfinder
erm(C)_3_M17990	ErmC	3000250	Strict	resfinder
erm(C)_9_Y09001	ErmC	3000250	Strict	resfinder
erm(D)_1_M29832	ErmD	3000495	Strict	resfinder
erm(D)_2_L08389	ErmD	3000495	Perfect	resfinder
erm(D)_3_M77505	ErmD	3000495	Strict	resfinder
erm(E)_1_X51891	ErmE	3000326	Strict	resfinder
erm(E)_2_M11200	ErmE	3000326	Strict	resfinder
erm(F)_1_M14730	ErmF	3000498	Perfect	resfinder
erm(F)_3_M17808	ErmF	3000498	Strict	resfinder
erm(F)_4_M62487	ErmF	3000498	Strict	resfinder
erm(G)_1_M15332	ErmG	3000522	Strict	resfinder
erm(G)_2_L42817	ErmG	3000522	Perfect	resfinder
erm(H)_1_M16503	ErmH	3002823	Perfect	resfinder
erm(N)_1_X97721	ErmN	3000592	Perfect	resfinder
erm(N)_2_MZ015744	Erm(42)	3003106	Loose	resfinder
erm(O)_1_M74717	Erm(O)-lrm	3004652	Perfect	resfinder
erm(O)_2_AJ223970	ErmO-srmA	3001303	Perfect	resfinder
erm(Q)_1_L22689	ErmQ	3000593	Perfect	resfinder
erm(R)_1_M11276	ErmR	3000594	Perfect	resfinder
erm(S)_1_M19269	ErmS	3001304	Strict	resfinder
erm(T)_1_M64090	ErmT	3000595	Perfect	resfinder
erm(T)_2_AY894138	ErmT	3000595	Strict	resfinder
erm(T)_3_AF310974	ErmT	3000595	Strict	resfinder
erm(T)_4_AJ488494	ErmT	3000595	Strict	resfinder
erm(U)_1_NG_047843	ErmU	3001305	Strict	resfinder
erm(V)_1_U59450	ErmV	3002824	Perfect	resfinder
erm(W)_1_D14532	ErmW	3001306	Perfect	resfinder
erm(X)_1_M36726	ErmX	3000596	Perfect	resfinder
erm(X)_2_X51472	ErmX	3000596	Strict	resfinder
erm(X)_3_U21300	ErmX	3000596	Strict	resfinder
erm(X)_4_NC_005206	ErmX	3000596	Strict	resfinder
erm(Y)_1_AB014481	ErmY	3002825	Perfect	resfinder
erm(Z)_1_AM709783	ermZ	3004605	Strict	resfinder
fexA_1_AJ549214	fexA	3002704	Perfect	resfinder
fexA_2_AM408573	fexA	3002704	Strict	resfinder
fexB_1_JN201336	fexB	3007019	Perfect	resfinder
floR_1_AF071555	floR	3002705	Strict	resfinder
floR_2_AF118107	floR	3002705	Strict	resfinder
fmrO_1_Q08325	armA	3000858	Loose	resfinder
fomA_1_AB016934	FomA	3000423	Perfect	resfinder
fomB_1_AB016934	FomB	3000449	Perfect	resfinder
fosA2_1_EU487198	FosA2	3002804	Perfect	resfinder
fosA3_1_AB522970	FosA3	3002872	Perfect	resfinder
fosA4_1_AB908992	FosA4	3003210	Perfect	resfinder
fosA5_1_EU195449	fosA5	3003209	Perfect	resfinder
fosA6_1_KU254579	FosA6	3004111	Perfect	resfinder
fosA7_1_LAPJ01000014	FosA7	3004113	Perfect	resfinder
fosA_1_M85195	FosA2	3002804	Strict	resfinder
fosA_2_AGDM01000012	fosA5	3003209	Strict	resfinder
fosA_3_ACWO01000079	fosA5	3003209	Strict	resfinder
fosA_4_ACWU01000146	FosA	3000149	Perfect	resfinder
fosA_5_AFBO01000747	FosA6	3004111	Strict	resfinder
fosA_6_ACZD01000244	FosA6	3004111	Strict	resfinder
fosA_7_AEXB01000013	FosA2	3002804	Strict	resfinder
fosB1_1_CP001903	FosBx1	3007372	Strict	resfinder
fosB2_1_AE016879	FosB2	3005100	Perfect	resfinder
fosB3_1_HQ219726	FosB3	3002873	Perfect	resfinder
fosB4_1_KR870311	FosB4	3004671	Perfect	resfinder
fosB5_1_KT032253	FosB5	3004672	Perfect	resfinder
fosB6_1_KR870314	FosB6	3004673	Perfect	resfinder
fosB_1_X54227	FosB4	3004671	Strict	resfinder
fosB_2_X89875	FosB1	3004670	Perfect	resfinder
fosB_3_ACHE01000077	FosBx1	3007372	Strict	resfinder
fosB_4_CP000029	FosBx1	3007372	Strict	resfinder
fosB_5_AJ605334	FosB2	3005100	Strict	resfinder
fosC2_1_AB522969	FosC2	3002874	Strict	resfinder
fosC_1_Z33413	FosC	3000380	Perfect	resfinder
fosD_1_KC989517	FosD	3004674	Perfect	resfinder
fosE_1_AB901041	FosI	3007370	Strict	resfinder
fosE_2_AY029772	FosI	3007370	Strict	resfinder
fosF_1_AY294333	FosK	3003207	Strict	resfinder
fosG_1_DQ112222	FosG	3007368	Strict	resfinder
fosK_1_AB917040	FosK	3003207	Perfect	resfinder
fosL1_1_MN464149	FosL1	3005024	Perfect	resfinder
fosX_1_AP010904	FosI	3007370	Strict	resfinder
fosX_2_AL591981	FosX	3000198	Strict	resfinder
fosX_3_CP003505	FosI	3007370	Perfect	resfinder
fosX_4_DQ342344	FosH	3007369	Perfect	resfinder
fosY_1_MN961674	FosY	3007069	Perfect	resfinder
fos_1_ACCV01000052	FosA8	3007371	Strict	resfinder
fos_2_FN543093	FosA8	3007371	Strict	resfinder
fusB_1_AY373761	fusB	3003552	Perfect	resfinder
fusB_2_JF777505	fusB	3003552	Strict	resfinder
fusC_1_KF527883	fusC	3003733	Perfect	resfinder
grmA_1_M55520	sgm	3000862	Loose	resfinder
grmB_1_M55521	sgm	3000862	Loose	resfinder
grmO_1_AY524043	sgm	3000862	Loose	resfinder
hugA_1_AF324468	OXY-10-1	3008784	Loose	resfinder
imiH_1_AJ548797	imiH	3003094	Perfect	resfinder
imiS_1_Y10415	imiS	3003095	Perfect	resfinder
kamB_1_AJ629123	kamB	3004102	Loose	resfinder
kgmB_1_S60108	sgm	3000862	Loose	resfinder
kmr_1_ENA_ACB88605	npmA	3002665	Loose	resfinder
lmr(A)_1_X59926	efpA	3003955	Loose	resfinder
lnu(A)_1_M14039	lnuA	3002835	Perfect	resfinder
lnu(B)_1_AJ238249	lnuB	3002836	Perfect	resfinder
lnu(B)_2_JQ861959	lnuB	3002836	Strict	resfinder
lnu(C)_1_AY928180	lnuC	3002837	Perfect	resfinder
lnu(D)_1_EF452177	lnuD	3002838	Perfect	resfinder
lnu(E)_1_KF287643	lnuE	3003762	Strict	resfinder
lnu(F)_1_EU118119	linG	3002879	Perfect	resfinder
lnu(F)_2_DQ836009	linG	3002879	Perfect	resfinder
lnu(F)_3_AJ561197	lnuF	3002839	Perfect	resfinder
lnu(G)_1_KX470419	lnuG	3004085	Strict	resfinder
lnu(P)_1_FJ589781	LnuP	3004601	Strict	resfinder
lsa(A)_1_AY225127	lsaA	3000300	Perfect	resfinder
lsa(A)_3_AY737526	lsaA	3000300	Strict	resfinder
lsa(B)_1_AJ579365	lsaB	3003111	Perfect	resfinder
lsa(C)_1_HM990671	lsaC	3003112	Perfect	resfinder
lsa(E)_1_JX560992	lsaE	3003206	Perfect	resfinder
mcr-1.10_1_MF176238	MCR-1.10	3004506	Perfect	resfinder
mcr-1.11_1_KY853650	MCR-1.11	3004688	Perfect	resfinder
mcr-1.12_1_LC337668	MCR-1.12	3004689	Perfect	resfinder
mcr-1.13_1_MG384739	MCR-1.13	3004690	Perfect	resfinder
mcr-1.14_1_LS398440	MCR-1.20	3007235	Perfect	resfinder
mcr-1.1_1_KP347127	MCR-1.1	3003689	Perfect	resfinder
mcr-1.26_1_NG_068217	MCR-1.26	3007280	Perfect	resfinder
mcr-1.27_1_NG_068218	MCR-1.27	3007232	Perfect	resfinder
mcr-1.2_1_KX236309	MCR-1.2	3004194	Perfect	resfinder
mcr-1.3_1_KU934208	MCR-1.3	3004514	Perfect	resfinder
mcr-1.4_1_KY041856	MCR-1.4	3004515	Perfect	resfinder
mcr-1.5_1_KY283125	MCR-1.5	3004685	Perfect	resfinder
mcr-1.6_1_KY352406	MCR-1.6	3004513	Perfect	resfinder
mcr-1.7_1_KY488488	MCR-1.7	3004686	Perfect	resfinder
mcr-1.8_1_KY683842	MCR-1.8	3004687	Perfect	resfinder
mcr-1.9_1_KY964067	MCR-1.9	3004507	Perfect	resfinder
mcr-10_1_MN179494	mcr-10.1	3007137	Perfect	resfinder
mcr-2.1_1_LT598652	MCR-2.1	3004110	Perfect	resfinder
mcr-2.2_1_MF176239	MCR-2.2	3004502	Perfect	resfinder
mcr-3.10_1_MG214531	MCR-3.10	3004504	Perfect	resfinder
mcr-3.11_1_MG489958	MCR-3.11	3004500	Perfect	resfinder
mcr-3.12_1_MG564491	MCR-3.12	3004693	Perfect	resfinder
mcr-3.13_1_MH332763	MCR-3.13	3007269	Perfect	resfinder
mcr-3.14_1_MH332764	MCR-3.14	3007249	Perfect	resfinder
mcr-3.15_1_MH332765	MCR-3.15	3007252	Perfect	resfinder
mcr-3.16_1_MH332766	MCR-3.16	3007260	Perfect	resfinder
mcr-3.17_1_MH332767	MCR-3.17	3007278	Perfect	resfinder
mcr-3.18_1_MH332768	MCR-3.18	3007263	Perfect	resfinder
mcr-3.19_1_NG055497	MCR-3.19	3007273	Perfect	resfinder
mcr-3.1_1_KY924928	MCR-3.1	3004139	Perfect	resfinder
mcr-3.20_1_NG055493	MCR-3.1	3004139	Strict	resfinder
mcr-3.21_1_NG060582	MCR-3.21	3007262	Perfect	resfinder
mcr-3.22_1_NG060581	MCR-3.22	3007259	Perfect	resfinder
mcr-3.23_1_NG060583	MCR-3.23	3007256	Perfect	resfinder
mcr-3.24_1_NG060580	MCR-3.24	3007265	Perfect	resfinder
mcr-3.25_1_NG060585	MCR-3.25	3007258	Perfect	resfinder
mcr-3.2_1_NMWW01000143	MCR-3.2	3004511	Perfect	resfinder
mcr-3.3_1_MF495680	MCR-3.3	3004662	Perfect	resfinder
mcr-3.4_1_FLXA01000011	MCR-3.4	3004691	Perfect	resfinder
mcr-3.5_1_MF489760	MCR-3.5	3004505	Perfect	resfinder
mcr-3.6_1_MF598076	MCR-3.6	3004503	Perfect	resfinder
mcr-3.7_1_MF598077	MCR-3.7	3004510	Perfect	resfinder
mcr-3.8_1_MF598078	MCR-3.8	3004509	Perfect	resfinder
mcr-3.9_1_MF598080	MCR-3.9	3004508	Perfect	resfinder
mcr-4.1_1_MF543359	MCR-4.1	3004325	Strict	resfinder
mcr-4.2_1_MG822663	MCR-4.2	3004694	Strict	resfinder
mcr-4.3_1_MG026621	MCR-4.3	3004695	Strict	resfinder
mcr-4.4_1_MG822665	MCR-4.4	3004696	Strict	resfinder
mcr-4.5_1_MG822664	MCR-4.5	3004697	Strict	resfinder
mcr-4.6_1_MH423812	MCR-4.6	3007231	Strict	resfinder
mcr-5.1_1_KY807921	MCR-5.1	3004332	Perfect	resfinder
mcr-5.2_1_MG384740	MCR-5.2	3004698	Perfect	resfinder
mcr-6.1_1_MF176240	MCR-6.1	3004501	Perfect	resfinder
mcr-7.1_1_MG267386	MCR-7.1	3004517	Perfect	resfinder
mcr-8_1_MG736312	MCR-8.1	3004516	Perfect	resfinder
mdt(A)_1_X92946	efmA	3003954	Loose	resfinder
mecA1_1_AB547235	mecA	3000617	Loose	resfinder
mecA1_2_AY820253	mecA	3000617	Loose	resfinder
mecA1_3_Y13094	mecA	3000617	Loose	resfinder
mecA1_4_AB547236	mecA	3000617	Loose	resfinder
mecA1_5_AB547234	mecA	3000617	Loose	resfinder
mecA2_1_AM048811	mecA	3000617	Loose	resfinder
mecA2_2_AB546780	mecA	3000617	Loose	resfinder
mecA_1_NC_002745	mecA	3000617	Strict	resfinder
mecA_2_NC_002951	mecA	3000617	Strict	resfinder
mecA_3_Y13095	mecA	3000617	Strict	resfinder
mecA_4_AB546266	mecA	3000617	Strict	resfinder
mecA_5_AB546267	mecA	3000617	Strict	resfinder
mecA_6_BX571856	mecA	3000617	Strict	resfinder
mecA_7_HE861945	mecA	3000617	Strict	resfinder
mecA_8_NC_007168	mecA	3000617	Strict	resfinder
mecA_9_AB505630	mecA	3000617	Strict	resfinder
mecB_1_NC_011996	mecB	3003440	Perfect	resfinder
mecC2_1_KF955540	mecC	3001209	Loose	resfinder
mecC_1_FR821779	mecC	3001209	Perfect	resfinder
mecC_2_FR823292	mecC	3001209	Perfect	resfinder
mecC_3_KR732654	mecC	3001209	Strict	resfinder
mecC_4_HG515014	mecC	3001209	Strict	resfinder
mecD_1_KY013611	mecD	3004185	Perfect	resfinder
mef(A)_1_AJ971089	mel	3000616	Loose	resfinder
mef(A)_2_U83667	mel	3000616	Loose	resfinder
mef(A)_3_AF227520	mel	3000616	Perfect	resfinder
mef(A)_4_HG423652	mel	3000616	Loose	resfinder
mef(B)_1_FJ196385	mef(B)	3003107	Perfect	resfinder
mef(C)_1_AB571865	mef(C)	3003745	Perfect	resfinder
mph(A)_1_D16251	ADC-357	3008067	Loose	resfinder
mph(A)_2_U36578	mphA	3000316	Strict	resfinder
mph(B)_1_D85892	mphB	3000318	Perfect	resfinder
mph(C)_1_AB013298	mphC	3000319	Perfect	resfinder
mph(C)_2_AF167161	mphC	3000319	Strict	resfinder
mph(C)_3_AM180068	mphC	3000319	Strict	resfinder
mph(C)_4_AM397632	mphC	3000319	Strict	resfinder
mph(C)_5_AM180067	mphC	3000319	Strict	resfinder
mph(D)_1_AB048591	mphA	3000316	Loose	resfinder
mph(E)_1_DQ839391	mphE	3003741	Perfect	resfinder
mph(E)_2_JF769133	mphE	3003741	Strict	resfinder
mph(F)_1_AM260957	mphF	3003071	Perfect	resfinder
mph(G)_1_AB571865	mphG	3003742	Perfect	resfinder
mph(I)_1_KX531056	mphI	3003991	Perfect	resfinder
mph(J)_1_KY753883	mphJ	3004544	Perfect	resfinder
mph(K)_1_NC_000964	mphK	3004541	Perfect	resfinder
mph(N)_1_KF648874	mphB	3000318	Loose	resfinder
mre(A)_1_U92073	mreA	3007050	Strict	resfinder
msr(A)_1_X52085	msrA	3000251	Perfect	resfinder
msr(A)_2_AB013298	msrA	3000251	Strict	resfinder
msr(C)_1_AY004350	msrC	3002819	Loose	resfinder
msr(C)_2_AF313494	msrC	3002819	Perfect	resfinder
msr(D)_2_AF274302	msrE	3003109	Loose	resfinder
msr(D)_3_AF227520	msrE	3003109	Loose	resfinder
msr(E)_1_FR751518	msrE	3003109	Perfect	resfinder
mupA_1_X75439	Staphylococcus aureus mupA conferring resistance to mupirocin	3000521	Strict	resfinder
mupA_2_GU237136	Staphylococcus aureus mupA conferring resistance to mupirocin	3000521	Strict	resfinder
mupB_1_JQ231224	Staphylococcus aureus mupB conferring resistance to mupirocin	3000510	Strict	resfinder
nimA_1_X71444	nimA	3007104	Perfect	resfinder
nimB_1_X71443	nimB	3004655	Perfect	resfinder
nimC_1_X76948	nimC	3007105	Perfect	resfinder
nimD_1_X76949	nimD	3007106	Perfect	resfinder
nimE_1_AJ244018	nimE	3007107	Strict	resfinder
nimE_1_AM042593	nimE	3007107	Perfect	resfinder
nimF_1_AJ515145	nimF	3007108	Strict	resfinder
nimH_1_KX576455	nimH	3007110	Strict	resfinder
nimI_1_FJ940883	nimI	3007111	Strict	resfinder
nimI_1_FJ940884	nimI	3007111	Strict	resfinder
nimI_1_FJ940886	nimI	3007111	Strict	resfinder
nimI_1_FJ940887	nimI	3007111	Strict	resfinder
nimI_1_FJ940889	nimI	3007111	Strict	resfinder
nimJ_1_NZ_JH815495	nimJ	3007112	Perfect	resfinder
npmA_1_AB261016	npmA	3002665	Strict	resfinder
ole(B)_1_L36601	oleB	3003036	Perfect	resfinder
ole(C)_1_L06249	oleC	3003748	Strict	resfinder
optrA_10_KT601170	optrA	3003746	Strict	resfinder
optrA_11_KX620934	optrA	3003746	Strict	resfinder
optrA_12_KX620936	optrA	3003746	Strict	resfinder
optrA_13_KX620939	optrA	3003746	Strict	resfinder
optrA_14_KX620941	optrA	3003746	Strict	resfinder
optrA_15_KX620942	optrA	3003746	Strict	resfinder
optrA_16_AMBD01000029	optrA	3003746	Strict	resfinder
optrA_17_ALZI01000051	optrA	3003746	Strict	resfinder
optrA_18_ALMH01000001	optrA	3003746	Strict	resfinder
optrA_19_ALMN01000021	optrA	3003746	Strict	resfinder
optrA_1_KP399637	optrA	3003746	Strict	resfinder
optrA_20_ALMZ01000078	optrA	3003746	Strict	resfinder
optrA_2_KT862781	optrA	3003746	Strict	resfinder
optrA_3_KT862780	optrA	3003746	Strict	resfinder
optrA_4_KT862777	optrA	3003746	Strict	resfinder
optrA_5_KT862783	optrA	3003746	Strict	resfinder
optrA_6_KT862784	optrA	3003746	Strict	resfinder
optrA_7_KT862775	optrA	3003746	Strict	resfinder
optrA_8_KT862782	optrA	3003746	Strict	resfinder
optrA_9_KT892063	optrA	3003746	Loose	resfinder
otr(A)_1_X53401	Streptomyces rimosus otr(A)	3002891	Perfect	resfinder
otr(B)_1_AF079900	otr(B)	3002892	Strict	resfinder
otr(C)_1_AY509111	otr(C)	3002894	Perfect	resfinder
penA_1_AF515059	mecD	3004185	Loose	resfinder
pexA_1_HM537013	pexA	3004666	Perfect	resfinder
poxtA-Ef_1_WP094899500.1	poxtA	3004470	Strict	resfinder
poxtA_1_MF095097	poxtA	3004470	Perfect	resfinder
qepA1_1_AB263754	AAC(2')-Id	3002526	Loose	resfinder
qepA2_1_EU847537	QepA2	3004103	Perfect	resfinder
qepA3_1_JQ064560	QepA1	3000448	Perfect	resfinder
qepA4_1_KX580704	QepA4	3004379	Perfect	resfinder
qepA_1_FJ167861	QepA4	3004379	Strict	resfinder
